"time" "x" "y" "sx.a1" "sy.a1" "sx.a2" "sy.a2" "sx.b1" "sy.b1" "sx.b2" "sy.b2" "sx.c1" "sy.c1" "sx.c2" "sy.c2"
9.7 1.118666937778 0.913589453579219 -7.37265015519365 -2.13154750466191 -0.248408233370186 -2.28656561489472 6.28928930469868 1.85082466245074 0.28608482943176 2.74068076461685 6.83700466855092 2.00166736820832 0.268657323264799 2.5022364322773
9.75 1.11902431348236 0.913697695319826 -7.39867437764337 -2.14335236859691 -0.249654025607378 -2.28848064964048 6.30924918643449 1.86030267372235 0.287639924754166 2.74397241650245 6.85907020705495 2.01215807102164 0.270037347629725 2.5043187292313
9.8 1.11937992951739 0.91380641054348 -7.42458984396217 -2.15512363129647 -0.250895340976616 -2.29037592156247 6.32911579436198 1.86974740629766 0.289190476683504 2.74723324912591 6.88102615776629 2.02261171176535 0.271412378006359 2.50637437672896
9.85 1.11973379447957 0.91391557891621 -7.45039686530281 -2.16686112045058 -0.252132174446921 -2.29225172357876 6.34888951241497 1.87915879060152 0.290736466974794 2.75046364251864 6.90287294497038 2.03302817540463 0.272782403634644 2.50840376086781
9.9 1.12008591691614 0.914025180521592 -7.47609575340406 -2.17856466878677 -0.253364521413149 -2.29410834335658 6.36857072297676 1.88853676084357 0.292277877974121 2.75366397119941 6.9246109925172 2.04340735174169 0.274147414318363 2.51040726179281
9.95 1.12043630532556 0.914135195853012 -7.50168682057022 -2.19023411400093 -0.254592377687786 -2.29594606341581 6.38815980689458 1.89788125495414 0.293814692609596 2.75683460426462 6.94624072380647 2.05374913534228 0.275507400415602 2.51238525379473
10 1.12078496815802 0.914245605806063 -7.52717037965092 -2.2018692986889 -0.255815739492896 -2.29776516123032 6.40765714349381 1.90719221452089 0.295346894382449 2.75997590547674 6.96776256177312 2.06405342546303 0.276862352829354 2.51433810540667
10.05 1.1211319138159 0.914356391671097 -7.55254674402115 -2.21347007027869 -0.2570346034522 -2.29956590932704 6.42706311059187 1.91646958472641 0.296874467358237 2.76308823335114 6.98917692887307 2.07432012597954 0.278212262998259 2.51626617949873
10.1 1.12147715065418 0.914467535125908 -7.57781622756153 -2.22503628096328 -0.258248966583294 -2.30134857538293 6.44637808451184 1.92571331428651 0.298397396158183 2.76617194124112 7.01048424706911 2.08454914531524 0.279557122887475 2.51816983337096
10.15 1.12182068698095 0.914579018228552 -7.60297914463887 -2.23656778763415 -0.259458826290003 -2.30311342231989 6.46560244009576 1.93492335538936 0.299915665950623 2.76922737742139 7.03168493781712 2.094740396371 0.280896924979681 2.52004941884441
10.2 1.12216253105783 0.914690823410307 -7.62803581008688 -2.24806445181543 -0.260664180354863 -2.30486070839759 6.48473655071775 1.94409966363546 0.301429262442574 2.77225488516996 7.05277942205239 2.10489379645546 0.282231662266212 2.52190528235065
10.25 1.12250269110039 0.914802933468753 -7.65298653918719 -2.25952613959868 -0.261865026931739 -2.3065906873044 6.50378078829675 1.95324219797835 0.302938171871423 2.7752548028484 7.0737681201763 2.11500926721617 0.283561328238314 2.52373776501951
10.3 1.12284117527861 0.914915331560994 -7.67783164765056 -2.2709527215783 -0.263061364538555 -2.3083036082463 6.52273552330907 1.96235092066614 0.304442380996718 2.77822746398065 7.0946514520431 2.1250867345714 0.284885916878535 2.5255472027652
10.35 1.12317799171728 0.915028001196992 -7.70257145159836 -2.28234407278758 -0.264253192050168 -2.30999971603392 6.54160112480065 1.97142579718375 0.305941877092082 2.7811731973303 7.11542983694696 2.13512612864274 0.28620542265223 2.52733392637091
10.4 1.12351314849642 0.915140926233037 -7.72720626754419 -2.29370007263539 -0.26544050869135 -2.31167925116782 6.56037796039907 1.98046679619602 0.307436647937229 2.78409232697651 7.13610369360919 2.1451273836884 0.287519840499191 2.52909826157175
10.45 1.12384665365171 0.915254090865326 -7.75173641237585 -2.3050206048435 -0.266623314029894 -2.31334244992187 6.57906639632535 1.98947388949142 0.308926681810091 2.78698517238835 7.15667344016574 2.15509043803724 0.288829165825399 2.5308405291363
10.5 1.12417851517484 0.91536747962367 -7.7761622033374 -2.31630555738449 -0.267801607969839 -2.31498954442491 6.59766679740543 1.99844705192666 0.310411967479054 2.78985204849794 7.17713949415482 2.16501523402355 0.290133394494892 2.53256104494653
10.55 1.12450874101398 0.915481077365316 -7.80048395801157 -2.3275548224203 -0.268975390744811 -2.31662076274072 6.61617952708148 2.00738626137195 0.311892494195297 2.79269326577214 7.19750227250479 2.17490171792249 0.291432522821749 2.53426012007638
10.6 1.12483733907411 0.915594869268875 -7.82470199430221 -2.33876829624141 -0.270144662911476 -2.31823632894629 6.63460494742296 2.01629149865698 0.313368251685233 2.79550913028292 7.21776219152216 2.18474983988629 0.292726547562187 2.53593806086891
10.65 1.12516431721744 0.915708840828368 -7.84881663041717 -2.34994587920664 -0.271309425343101 -2.31983646320846 6.65294341913739 2.02516274751769 0.314839230143057 2.79829994377651 7.2379196668799 2.19455955388118 0.294015465906777 2.53759516901199
10.7 1.12548968326378 0.915822977847386 -7.87282818485119 -2.36108747568349 -0.272469679223236 -2.32142138185897 6.67119530158102 2.03399999454368 0.316305420223387 2.80106600374119 7.25797511360588 2.20433081762491 0.295299275472766 2.53923174161271
10.75 1.1258134449909 0.915937266433347 -7.89673697636914 -2.37219299398919 -0.27362542603949 -2.32299129746795 6.68936095276916 2.04280322912636 0.317766813034017 2.80380760347398 7.27792894607147 2.21406359252512 0.296577974296506 2.54084807127043
10.8 1.1261356101349 0.916051692991865 -7.92054332398936 -2.38326234633226 -0.274776667577421 -2.32454641891588 6.70744072938632 2.05157244340782 0.319223400128752 2.80652503214601 7.29778157798042 2.22375784361828 0.297851560826003 2.54244444614854
10.85 1.1264561863906 0.916166244221221 -7.94424754696729 -2.39429544875475 -0.275923405914531 -2.32608695146407 6.72543498679623 2.06030763223035 0.320675173500351 2.80921857486679 7.31753342235783 2.23341353950938 0.299120033913555 2.54402115004495
10.9 1.12677518141186 0.916280907106932 -7.96784996477925 -2.40529222107502 -0.277065643414353 -2.32761309682366 6.7433440790515 2.06900879308664 0.322122125573561 2.81188851274727 7.33718489153936 2.24303065231231 0.300383392808514 2.54557846246134
10.95 1.12709260281195 0.916395668916427 -7.99135089710642 -2.41625258683114 -0.278203382720651 -2.32912505322327 6.76116835890322 2.0776759260707 0.323564249198245 2.81453512296187 7.35673639716063 2.25260915759088 0.301641637150135 2.54711665867121
11 1.12740845816388 0.916510517193813 -8.01475066381904 -2.42717647322486 -0.27933662675171 -2.33062301547516 6.77890817781023 2.08630903382943 0.325001537642602 2.81715867880933 7.37618835014674 2.26214903430055 0.302894766960539 2.54863600978668
11.05 1.12772275500077 0.916625439754738 -8.03804958496075 -2.43806381106622 -0.280465378694724 -2.33210717504014 6.79656388594836 2.09490812151479 0.326433984586477 2.8197594497725 7.39554116070204 2.27165026473081 0.304142782637767 2.55013678282423
11.1 1.12803550081615 0.91674042468135 -8.06124798073324 -2.44891453471868 -0.281589642000283 -2.33357772009106 6.81413583221929 2.10347319673675 0.327861584114766 2.82233770157713 7.41479523830002 2.28111283444826 0.305385684948944 2.55161924076921
11.15 1.12834670306432 0.916855460317347 -8.0843461714809 -2.45972858204486 -0.282709420376947 -2.33503483557507 6.83162436425935 2.11200426951675 0.329284330710903 2.82489369624954 7.43395099167338 2.29053673224027 0.306623475023529 2.55308364263926
11.2 1.12865636916064 0.916970535263116 -8.10734447767588 -2.47050589435285 -0.28382471778592 -2.33647870327459 6.84902982844811 2.12050135224191 0.330702219250436 2.82742769217342 7.45300882880431 2.29992195005944 0.307856154346669 2.55453024354668
11.25 1.1289645064819 0.917085638370961 -8.13024321990311 -2.48124641634316 -0.284935538435803 -2.33790950186703 6.86635256991677 2.12896445961979 0.332115244994693 2.82993994414552 7.4719691569149 2.30926848296856 0.309083724752649 2.55595929475966
11.3 1.12927112236657 0.917200758740419 -8.15304271884571 -2.4919500960561 -0.286041886777448 -2.33932740698336 6.88359293255639 2.13739360863383 0.33352340358453 2.83243070343041 7.4908323824577 2.3185763290863 0.310306188418428 2.55737104376254
11.35 1.12957622411517 0.917315885713661 -8.1757432952704 -2.50261688481986 -0.28714376749889 -2.34073259126537 6.90075125902593 2.1457888184994 0.334926691034161 2.83490021781436 7.50959891110653 2.32784548953355 0.311523547857277 2.55876573431497
11.4 1.12987981899057 0.917431008870971 -8.19834527001326 -2.51324673719913 -0.288241185520366 -2.34212522442192 6.91782789076015 2.15415011062044 0.336325103725072 2.83734873165826 7.5282691477473 2.33707596838037 0.312735805912497 2.56014360651014
11.45 1.13018191421823 0.91754611802632 -8.22084896396548 -2.52383961094419 -0.289334145989425 -2.34350547328398 6.93482316797734 2.16247750854671 0.337718638400023 2.83977648594956 7.54684349646917 2.34626777259356 0.313942965751243 2.56150489683193
11.5 1.13048251698659 0.917661203223001 -8.24325469805948 -2.53439546694071 -0.290422654276108 -2.34487350185856 6.95173742968683 2.17077103793168 0.339107292157115 2.84218371835348 7.56532236055573 2.35542091198495 0.315145030858415 2.56284983821121
11.55 1.13078163444728 0.917776254729365 -8.26556279325503 -2.54491426915995 -0.291506715968223 -2.3462294713816 6.96857101369644 2.17903072649097 0.340491062443954 2.84457066326322 7.5837061424764 2.36453539916015 0.316342005030661 2.56417866008112
11.6 1.13107927371546 0.917891263034615 -8.28777357052568 -2.55539598460963 -0.292586336866688 -2.34757354036973 6.98532425661971 2.18725660396134 0.341869947051883 2.8469375518494 7.60199524387796 2.37361124946811 0.317533892370442 2.56549158843143
11.65 1.13137544187008 0.918006218844687 -8.30988735084523 -2.5658405832853 -0.293661522980961 -2.34890586467112 7.00199749388296 2.1954487020604 0.343243944110289 2.84928461210861 7.62019006557625 2.38264848095116 0.3187206972802 2.566788845862
11.7 1.13167014595418 0.918121113078206 -8.33190445517451 -2.57624803812223 -0.294732280524544 -2.35022659751516 7.01859105973229 2.20360705444672 0.344613052080997 2.85161206891125 7.63829100754802 2.39164711429572 0.319902424456604 2.56807065163538
11.75 1.13196339297514 0.918235936862506 -8.3538252044482 -2.5866183249479 -0.29579861591056 -2.35153588956131 7.03510528724034 2.21173169668062 0.345977269752727 2.85392014404843 7.65629846892289 2.40060717278361 0.321079078884873 2.56933722172851
11.8 1.13225518990499 0.918350681529731 -8.37564991956186 -2.59695142243497 -0.296860535747407 -2.35283388894681 7.05154050831294 2.21982266618551 0.347336596235635 2.8562090562782 7.6742128479755 2.40952868224394 0.32225066583319 2.57058876888353
11.85 1.13254554368064 0.918465338613006 -8.39737892135918 -2.60724731205485 -0.297918046834491 -2.35412074133364 7.06789705369568 2.2278800022097 0.34869103095592 2.85847902137098 7.69203454211781 2.41841167100565 0.323417190847193 2.57182550265785
11.9 1.13283446120414 0.918579899842667 -8.41901253061927 -2.61750597803171 -0.298971156158017 -2.35539658995436 7.08417525298022 2.2359037457889 0.350040573650508 2.86073025215425 7.70976394789152 2.42725616985057 0.324578659744538 2.57304762947329
11.95 1.13312194934301 0.918694357142573 -8.44055106804421 -2.62772740729713 -0.300019870886866 -2.35666157565718 7.10037543461061 2.24389393970912 0.351385224361805 2.86296295855645 7.72740146096059 2.43606221196712 0.325735078609557 2.57425535266445
12 1.13340801493041 0.918808702626474 -8.46199485424674 -2.63791158944517 -0.30106419836853 -2.35791583695007 7.11649792588933 2.25185062847022 0.352724983432521 2.86517734765026 7.74494747610402 2.44482983290461 0.326886453787972 2.57544887252636
12.05 1.13369266476543 0.918922928594451 -8.48334420973804 -2.64805851668801 -0.302104146125126 -2.35915951004404 7.13254305298338 2.2597738582499 0.354059851500561 2.86737362369508 7.76240238720863 2.45355907052806 0.328032791881707 2.57662838636123
12.1 1.13397590561338 0.919037027529416 -8.50459945491576 -2.65816818381214 -0.303139721849463 -2.36039272889556 7.14851114093004 2.26766367686827 0.355389829493989 2.86955198817887 7.77976658726208 2.46224996497362 0.329174099743756 2.57779408852454
12.15 1.13425774420595 0.919150992093673 -8.52576091005213 -2.66824058813497 -0.304170933401193 -2.36161562524812 7.16440251364272 2.27552013375294 0.356714918626059 2.87171263985932 7.79704046834596 2.47090255860459 0.330310384473139 2.57894617047033
12.2 1.13453818724154 0.919264815125552 -8.54682889528224 -2.67827572946204 -0.30519778880301 -2.36282832867299 7.18021749391649 2.28334327990457 0.358035120390306 2.87385577480427 7.81422442162906 2.47951689596798 0.331441653409922 2.58008482079576
12.25 1.13481724138544 0.919378489636089 -8.56780373059249 -2.6882736100447 -0.306220296236925 -2.36403096660925 7.19595640343366 2.29113316786302 0.359350436555713 2.8759815864316 7.83131883736073 2.48809302375159 0.332567914130319 2.58121022528499
12.3 1.1350949132701 0.919492008805775 -8.58868573580916 -2.69823423453829 -0.307238464040599 -2.36522366440292 7.21161956276915 2.29888985167385 0.360660869161934 2.87809026554841 7.84832410486441 2.49663099074176 0.333689174441852 2.58232256695229
12.35 1.13537120949533 0.919605365981364 -8.60947523058717 -2.70815760996082 -0.308252300703737 -2.3664065453454 7.22720729139578 2.30661338685552 0.361966420514588 2.88018200038952 7.86524061253126 2.50513084778153 0.334805442378595 2.58342202608454
12.4 1.13564613662858 0.919718554672728 -8.63017253439888 -2.71804374565213 -0.309261814864546 -2.36757973071116 7.24271990768945 2.31430383036688 0.363267093180612 2.88225697665549 7.8820687478139 2.51359264772945 0.335916726196476 2.58450878028294
12.45 1.13591970120511 0.919831568549785 -8.6507779665232 -2.72789265323361 -0.310267015306248 -2.36874333979471 7.25815772893419 2.32196124057526 0.364562889983678 2.88431537754992 7.89880889722035 2.52201644541891 0.337023034368655 2.58558300450416
12.5 1.13619190972826 0.919944401439468 -8.67129184603467 -2.73770434656831 -0.311267910953658 -2.36989748994676 7.27352107132716 2.32958567722503 0.365853813999673 2.8863573838162 7.91546144630803 2.53040229761796 0.338124375580968 2.58664487110079
12.55 1.13646276866964 0.920057047322754 -8.69171449179282 -2.7474788417216 -0.312264510869818 -2.37104229660983 7.28881024998351 2.3371772014066 0.367139868552236 2.88838317377365 7.93202677967787 2.53875026298971 0.339220758727434 2.58769454986111
12.6 1.13673228446938 0.920169500331745 -8.71204622243154 -2.75721615692229 -0.313256824252679 -2.37217787335303 7.30402557894114 2.34473587552585 0.368421057208361 2.89039292335316 7.9485052809686 2.54706040205327 0.340312192905831 2.58873220804828
12.65 1.13700046353629 0.920281754746809 -8.73228735634874 -2.76691631252424 -0.314244860431856 -2.37330433190626 7.31916737116535 2.35226176327417 0.369697383774055 2.89238680613215 7.96489733285112 2.55533277714515 0.341398687413337 2.5897580104389
12.7 1.13726731224815 0.920393804993756 -8.75243821169597 -2.77657933096842 -0.315228628865423 -2.3744217821937 7.33423593855348 2.35975492959877 0.370968852290055 2.89436499336912 7.98120331702301 2.56356745238126 0.342480251742233 2.59077211936094
12.75 1.13753283695183 0.920505645641083 -8.77249910636835 -2.78620523674545 -0.316208139136768 -2.3755303323667 7.34923159193932 2.36721544067355 0.372235467027606 2.89632765403752 7.99742361420311 2.57176449361934 0.343556895575671 2.59177469473106
12.8 1.13779704396358 0.920617271397255 -8.79247035799449 -2.79579405635861 -0.317183400951502 -2.37663008883596 7.36415464109757 2.37464336387042 0.373497232484291 2.89827495485922 8.01355860412631 2.57992396842197 0.344628628783503 2.59276589409141
12.85 1.13805993956919 0.920728677108041 -8.81235228392664 -2.80534581828734 -0.318154424134419 -2.37772115630319 7.3790053947481 2.38203876773102 0.374754153379922 2.90020706033732 8.02960866553834 2.58804594602003 0.345695461418172 2.59374587264575
12.9 1.13832153002417 0.920839857753898 -8.83214520123092 -2.8148605529511 -0.319121218626508 -2.37880363779212 7.39378416056023 2.38940172193884 0.376006234652487 2.90212413278857 8.04557417619077 2.59613049727672 0.346757403710664 2.59471478329512
12.95 1.138581821554 0.9209508084474 -8.85184942667768 -2.82433829267382 -0.320083794482014 -2.37987763467884 7.40849124515681 2.39673229729191 0.377253481454146 2.90402633237525 8.06145551283604 2.60417769465201 0.347814466066519 2.5956727766728
13 1.13884082035431 0.921061524430711 -8.87146527673203 -2.83377907164869 -0.321042161865554 -2.38094324672171 7.4231269541183 2.40403056567574 0.378495899147291 2.90591381713648 8.07725305122269 2.61218761216761 0.348866659061903 2.5966200011789
13.05 1.13909853259104 0.921172001073109 -8.89099306754446 -2.84318292590347 -0.321996331049272 -2.38200057209057 7.43769159198678 2.41129660003679 0.379733493300647 2.90778674301917 8.09296716609062 2.62016032537248 0.349913993439735 2.59755660301426
13.1 1.13935496440068 0.921282233868553 -8.91043311494157 -2.85254989326618 -0.322946312410053 -2.38304970739547 7.45218546226982 2.41853047435634 0.380966269685439 2.9096452639084 8.10859823116649 2.62809591130868 0.350956480105875 2.59848272621389
13.15 1.13961012189042 0.921392218433287 -8.92978573441701 -2.86188001333128 -0.32389211642678 -2.38409074771478 7.46660886744429 2.42573226362473 0.382194234271605 2.91148953165736 8.12414661915925 2.63599444847785 0.351994130125365 2.59939851267989
13.2 1.13986401113835 0.921501950503495 -8.94905124112243 -2.87117332742627 -0.324833753677635 -2.38512378662286 7.48096210896018 2.43290204381605 0.383417393224058 2.91331969611686 8.13961270175572 2.64385601680809 0.353026954718733 2.60030410221385
13.25 1.14011663819366 0.921611425932997 -8.96822994985861 -2.88042987857872 -0.325771234837448 -2.3861489162171 7.4952454872442 2.44003989186317 0.384635752899003 2.91513590516431 8.15499684961632 2.6516806976213 0.35405496525834 2.60119963254872
13.3 1.14036800907678 0.921720640690981 -8.98732217506674 -2.88964971148369 -0.326704570675098 -2.38716622714451 7.50945930170348 2.44714588563325 0.385849319840304 2.91693830473235 8.17029943237092 2.65946857360099 0.355078173264796 2.60208523938025
13.35 1.14061812977962 0.921829590859782 -9.00632823081979 -2.89883287247167 -0.327633772050941 -2.38817580862784 7.52360385072901 2.45422010390356 0.387058100775901 2.91872703883699 8.1855208186147 2.66721972876058 0.35609659040342 2.60296105639785
13.4 1.14086700626569 0.921938272632696 -9.02524843081394 -2.90797940947684 -0.328558849914302 -2.38917774849106 7.53767943169923 2.46126262633771 0.388262102614275 2.92050224960528 8.20066137590424 2.67493424841211 0.357110228480754 2.60382721531506
13.45 1.1411146444703 0.922046682311838 -9.04408308836027 -2.9170893720058 -0.329479815300996 -2.39017213318454 7.55168634098337 2.46827353346229 0.389461332440959 2.92226407730268 8.21572147075358 2.68261221913542 0.358119099441136 2.60468384589952
13.5 1.14136105030073 0.922154816306032 -9.06283251637641 -2.92616281110668 -0.330396679330898 -2.39115904780964 7.56562487394481 2.47525290664383 0.390655797515104 2.92401266035989 8.23070146863052 2.6902537287478 0.359123215363316 2.60553107600243
13.55 1.14160622963641 0.922262671128746 -9.08149702737843 -2.93519977933871 -0.331309453205551 -2.39213857614282 7.57949532494441 2.4822008280662 0.391845505266082 2.92574813539931 8.24560173395284 2.69785886627401 0.360122588457129 2.60636903158764
13.6 1.14185018832907 0.92237024339606 -9.10007693347276 -2.94420033074217 -0.332218148205816 -2.39311080065942 7.59329798734368 2.48911738070828 0.393030463290148 2.92747063726118 8.26042263008481 2.70542772191679 0.361117231060216 2.60719783676024
13.65 1.14209293220292 0.92247752982467 -9.11857254634826 -2.95316452080867 -0.333122775689564 -2.39407580255681 7.60703315350801 2.49600264832208 0.394210679347138 2.92918029902917 8.27516451933365 2.71296038702784 0.362107155634796 2.60801761379469
13.7 1.14233446705482 0.92258452722993 -9.13698417726844 -2.96209240645196 -0.334023347089407 -2.39503366177729 7.62070111480976 2.50285671541119 0.395386161357218 2.93087725205574 8.28982776294614 2.7204569540791 0.363092374764486 2.6088284831626
13.75 1.14257479865441 0.922691232523929 -9.15531213706369 -2.97098404597907 -0.334919873910465 -2.39598445703042 7.63430216163132 2.50967966720953 0.396556917397671 2.93256162598699 8.30441272110533 2.72791751663456 0.364072901151168 2.60963056355999
13.8 1.14281393274432 0.922797642713599 -9.17355673612372 -2.97983949906176 -0.335812367728174 -2.39692826581499 7.64783658336813 2.51647158966053 0.397722955699743 2.93423354878724 8.31891975292735 2.73534216932248 0.365048747611907 2.61042397193418
13.85 1.14305187504029 0.922903754898864 -9.19171828439007 -2.98865882670851 -0.336700840186134 -2.39786516444055 7.66130466843164 2.52323256939662 0.398884284645515 2.93589314676316 8.33334921645823 2.74273100780797 0.366019927075917 2.61120882351027
13.9 1.14328863123133 0.923009566270815 -9.20979709134871 -2.99744209123679 -0.337585302993987 -2.39879522804862 7.67470670425217 2.52996269371898 0.40004091276483 2.9375405445876 8.34770146867096 2.75008412876599 0.366986452581566 2.61198523181723
13.95 1.14352420697991 0.923115074109922 -9.22779346602279 -3.00618935624572 -0.338465767925341 -2.39971853063335 7.68804297728186 2.53666205057779 0.401192848732261 2.93917586532298 8.36197686546249 2.75740162985483 0.367948337273435 2.61275330871352
14 1.14375860792208 0.923220275784275 -9.24570771696547 -3.01490068658914 -0.339342246815721 -2.40063514506192 7.70131377299739 2.54333072855263 0.402340101364115 2.94079923044446 8.37617576165088 2.76468360968986 0.368905594399419 2.61351316441238
14.05 1.14399183966762 0.923325168747862 -9.26354015225283 -3.023576148349 -0.340214751560559 -2.40154514309454 7.71451937590279 2.54996881683335 0.403482679615489 2.9424107598626 8.39029851097259 2.77193016781781 0.369858237307872 2.61426490750677
14.1 1.1442239078002 0.923429750538874 -9.28129107947695 -3.0322158088092 -0.341083294113225 -2.40244859540399 7.72766006953217 2.55657640520115 0.40462059257736 2.94401057194584 8.40434546607974 2.77914140469132 0.370806279444801 2.61500864499382
14.15 1.14445481787754 0.923534018778039 -9.29896080573903 -3.04081973642968 -0.341947886483078 -2.40334557159492 7.74073613645235 2.56315358401004 0.405753849473712 2.94559878354254 8.41831697853758 2.78631742164399 0.371749734351092 2.61574448229898
14.2 1.14468457543155 0.923637971166989 -9.31654963764267 -3.04938800082096 -0.342808540733565 -2.40423614022267 7.75374785826554 2.56970044416864 0.406882459658719 2.94717551000271 8.43221339882193 2.79345832086572 0.372688615659794 2.61647252329982
14.25 1.14491318596845 0.923741605486656 -9.33405788128719 -3.05792067271904 -0.343665268980346 -2.40512036881186 7.76669551561191 2.57621707712215 0.408006432613945 2.94874086519946 8.44603507631679 2.80056420537845 0.373622937093435 2.6171928703494
14.3 1.14514065496895 0.923844919595698 -9.35148584226109 -3.06641782396054 -0.34451808338945 -2.40599832387449 7.77957938817217 2.58270357483483 0.409125777945605 2.95029496155007 8.45978235931199 2.80763517901234 0.37455271246138 2.61790562429937
14.35 1.14536698788837 0.923947911428948 -9.36883382563561 -3.07487952745836 -0.34536699617547 -2.40687007092786 7.79239975467003 2.58916002977257 0.410240505381851 2.95183791003681 8.47345559500093 2.81467134638224 0.375477955657238 2.61861088452262
14.4 1.14559219015678 0.924050578995898 -9.38610213595838 -3.08330585717752 -0.346212019599783 -2.40773567451202 7.80515689287474 2.59558653488593 0.411350624770099 2.95336982022739 8.48705512947839 2.82167281286453 0.376398680656302 2.61930874893566
14.45 1.14581626717916 0.924152920379207 -9.40329107724717 -3.09169688811149 -0.347053165968802 -2.40859519820697 7.81785107960349 2.60198318359333 0.412456146074399 2.95489080029517 8.50058130773848 2.82863968457439 0.377314901513032 2.61999931402066
14.5 1.1460392243355 0.924254933733233 -9.42040095298372 -3.10005269625871 -0.347890447632264 -2.40944870464953 7.83048259072386 2.60835006976464 0.413557079372831 2.95640095703898 8.51403447367253 2.83557206834334 0.378226632358577 2.6206826748471
14.55 1.14626106698098 0.924356617282598 -9.43743206610769 -3.10837335859957 -0.348723876981543 -2.4102962555499 7.84305170115614 2.61468728770501 0.414653434854956 2.95790039590278 8.52741497006725 2.84247007169722 0.379133887398338 2.62135892509314
14.6 1.14648180044606 0.924457969320773 -9.4543847190107 -3.11665895307365 -0.349553466447991 -2.41113791170787 7.8555586848757 2.62099493213892 0.41574522281928 2.95938922099486 8.54072313860279 2.84933380283442 0.380036680909567 2.62202815706664
14.65 1.14670143003666 0.924558988208692 -9.47125921353047 -3.12490955855733 -0.350379228501315 -2.41197373302878 7.8680038149153 2.62727309819463 0.416832453670776 2.96086753510695 8.55395931985098 2.85616337060455 0.380935027239005 2.62269046172592
14.7 1.14691996103424 0.924659672373386 -9.48805585094501 -3.13312525484158 -0.35120117564797 -2.41280377853925 7.88038736336738 2.63352188138874 0.417915137918415 2.96233543973294 8.56712385327361 2.86295888448731 0.381828940800552 2.62334592870016
14.75 1.14713739869598 0.924760020306639 -9.5047749319669 -3.14130612261019 -0.352019320429586 -2.41362810640251 7.8927096013863 2.63974137761107 0.41899328617275 2.96379303508741 8.58021707722078 2.86972045457175 0.38271843607297 2.62399464630962
14.8 1.14735374825488 0.92486003056371 -9.52141675673789 -3.1494522434188 -0.352833675421463 -2.41444677393315 7.90497079919052 2.64593168311025 0.420066909143586 2.96524042012334 8.59323932892937 2.87644819153641 0.383603527597691 2.62463670158486
14.85 1.14756901491987 0.924959701762019 -9.53798162482327 -3.15756369967337 -0.353644253231029 -2.41525983761222 7.91717122606481 2.65209289447885 0.421136017637587 2.96667769255042 8.60619094452153 2.88314220662888 0.384484229976556 2.62527218028668
14.9 1.14778320387599 0.925059032579871 -9.5544698352064 -3.16564057460926 -0.354451066496338 -2.41606735310176 7.92931115036246 2.658225108639 0.422200622555949 2.96810494885273 8.61907225900323 2.889802611646 0.385360557869631 2.62590116692538
14.95 1.14799632028448 0.92515802175522 -9.57088168628348 -3.17368295227079 -0.355254127884623 -2.41686937525903 7.9413908395074 2.66432842282848 0.423260734892133 2.96952228430607 8.63188360626294 2.8964295189146 0.386232525993066 2.62652374477956
15 1.14820836928288 0.925256668084454 -9.58721747585825 -3.18169091749107 -0.35605345009086 -2.41766595815045 7.9534105599963 2.67040293458689 0.424316365729615 2.97092979299507 8.64462531907034 2.90302304127238 0.387100149116998 2.62713999591471
15.05 1.14841935598521 0.925354970421191 -9.60347750113693 -3.18966455587207 -0.356849045836356 -2.41845715506536 7.96537057740065 2.67644874174212 0.425367526239672 2.97232756783007 8.65729772907509 2.90958329204923 0.387963442063467 2.62775000120155
15.1 1.14862928548207 0.925452927675105 -9.61966205872308 -3.19760395376498 -0.357640927867363 -2.41924301852947 7.97727115636887 2.68246594239708 0.426414227679197 2.97371570056373 8.66990116680574 2.91611038504872 0.388822419704381 2.62835384033413
15.15 1.14883816284072 0.925550538810771 -9.63577144461269 -3.20550919825092 -0.358429108953725 -2.42002360031809 7.98911256062833 2.6884546349166 0.427456481388543 2.97509428180748 8.68243596166858 2.92260443452999 0.389677096959506 2.62895159184756
15.2 1.14904599310525 0.925647802846528 -9.65180595418926 -3.21338037712187 -0.359213601887535 -2.42079895146915 8.00089505298737 2.6944149179146 0.428494298789409 2.9764634010476 8.69490244194671 2.92906555518989 0.39052748879449 2.62954333313555
15.25 1.14925278129668 0.925744718853367 -9.667765882219 -3.22121757886191 -0.359994419481826 -2.4215691222959 8.0126188953373 2.70034689024154 0.42952769138274 2.97782314666119 8.70730093479902 2.93549386214541 0.391373610218922 2.63012914046768
15.3 1.14945853241307 0.925841285953838 -9.68365152284614 -3.22902089262877 -0.360771574569287 -2.42233416239944 8.02428434865443 2.70625065097202 0.430556670746676 2.97917360593182 8.7196317662594 2.94188947091648 0.392215476284419 2.63070908900636
15.35 1.14966325142966 0.925937503320973 -9.69946316958826 -3.23679040823564 -0.361545080000991 -2.42309412068102 8.03589167300196 2.71212629939266 0.431581248534514 2.98051486506496 8.73189526123585 2.94825249740898 0.39305310208275 2.6312832528236
15.4 1.14986694329893 0.926033370177236 -9.71520111533176 -3.24452621613323 -0.36231494864516 -2.42384904535405 8.047441127532 2.71797393499018 0.432601436472713 2.98184700920328 8.74409174350978 2.95458305789805 0.393886502743986 2.63185170491747
15.45 1.15006961295079 0.926128885793485 -9.73086565232737 -3.25222840739216 -0.363081193385945 -2.42459898395599 8.05893297048745 2.72379365743969 0.433617246358921 2.98317012244154 8.75622153573531 2.96088126901172 0.394715693434682 2.63241451722835
